,X,Y
162,264.34387750239523,354.5557935346602
163,284.5552761880598,354.6764260397555
164,294.5723337108098,354.77800242027894
165,304.6775012027026,354.89861080369553
166,324.88783618648824,355.01921918712077
167,334.9930036784314,355.13982757053736
168,345.09817117032424,355.13982757053736
169,355.2033386622171,355.2604359539626
170,203.92341460203613,347.46252504553877
171,224.01344490762375,347.66210779842385
172,234.14977886349948,347.7227738152824
173,244.1937125860615,347.84265854840714
174,254.32894738335258,347.9033245652656
175,264.46418218064366,347.9639905821242
176,274.50811590320563,348.083875315249
177,284.6444498590814,348.14454133210745
178,294.6926383890078,348.18617534606426
179,304.73448016466904,348.34412408499253
180,314.8718423656171,348.36672609604756
181,325.00601346107965,348.46615564733986
182,335.05211004405487,348.5465773174091
183,203.98039356400255,340.9080383268357
184,224.10261857864543,341.13022309077587
185,234.20672236870973,341.168311218258
186,254.41705735254575,341.40950386342973
187,264.52328854626705,341.37143985761764
188,274.6263286345029,341.53008812516765
189,284.73362353010305,341.6126566244595
190,294.83772732016735,341.6507206302715
191,304.9450222157676,341.73328912956333
192,315.04806230400345,341.89193739711334
193,325.1542934977247,341.8538733913013
194,335.2573335859605,342.0125216588599
195,193.96439974313142,334.37615361918773
196,204.06850353319572,334.4142417466699
197,234.38506971075304,334.61737038602956
198,244.4881097989889,334.77601865358815
199,254.5954046945891,334.8585871528714
200,264.6995084846534,334.8966511586834
201,274.8068033802536,334.97921965797525
202,284.9098434684894,335.13786792552526
203,295.0160746622107,335.09980391971317
204,305.11911475044656,335.2584521872718
205,315.2264096460467,335.3409965648849
206,335.34757095886107,335.48066107288196
207,345.45273845075394,335.60126945630714
208,204.24685087523906,327.8633009144415
209,234.56128964913938,328.14258168709534
210,244.57834717183903,328.2441580676103
211,254.77162463297543,328.3837984539372
212,264.788682155675,328.3647664510354
213,274.8938496475679,328.48537483445205
214,284.9990171395111,328.6059832178772
215,295.1041846314039,328.6059832178772
216,305.20935212329675,328.72659160130246
217,315.3145196152399,328.84719998471905
218,335.43780833171127,328.94880048691266
219,244.69865185008746,321.6523309934041
220,254.74049362574868,321.8102797323324
221,264.87785582669676,321.8328817433874
222,275.0120269221593,321.9323112946797
223,285.0581235051345,322.0127329647404
224,295.19229460059705,322.11216251603275
225,315.37149857720635,322.29271326601605
226,325.50886077815437,322.3152911553924
227,335.64303187361696,322.4147448283634
228,345.68912845659213,322.49516649843264
229,204.4230708136254,314.875659510761
230,244.84374078124705,315.11687627761137
231,254.95103567684723,315.19944477689467
232,275.16030695880437,315.32002903864117
233,285.2633470470402,315.4786773061912
234,295.3706419426404,315.5612216838043
235,325.6850807165407,315.84052657813686
236,214.70552194573304,308.3628068060233
237,255.12512821152623,308.7246078346117
238,265.1432494361047,308.8262083368052
239,295.4587519118336,309.06742510364705
240,305.56391940372635,309.06742510364705
241,315.6690868956696,309.18803348706365
242,325.7742543875624,309.3086418704888
243,174.43313201475647,301.50930778314296
244,184.56730311021906,301.6087373344352
245,194.61442793831696,301.650371348392
246,214.79469561675472,301.8309220983753
247,234.97496329519248,302.01147284835
248,245.11019809248353,302.07213886521714
249,255.2454328897746,302.1328048820757
250,265.2023558017281,302.23295808366834
251,275.3365268971907,302.3323876349607
252,285.4738890981388,302.3549896460157
253,295.51573087379995,302.512938384944
254,305.653093074748,302.53551627432034
255,315.7872641702106,302.6349699472913
256,164.4461417974047,294.8356358599454
257,174.5513092892975,294.956244243362
258,184.6564767812407,295.07685262678723
259,194.67353430394036,295.0578206238855
260,204.7765743921762,295.2164688914355
261,214.88386928777638,295.29903739072734
262,224.9879730778407,295.3371013965308
263,235.09526797344088,295.4196698958226
264,245.19830806167673,295.5783181633726
265,255.30453925539803,295.54025415756917
266,275.514874239234,295.78144680273226
267,285.6189780292984,295.81953493021445
268,295.7262729248986,295.90210342950627
269,305.82931301313437,296.06077581873495
270,315.9355442068557,296.02268769125277
271,326.03858429509154,296.1813359588028
272,164.53531546842635,288.3037511522974
273,174.6383555566622,288.46239941984743
274,184.74565045226237,288.54496791913925
275,194.8497542423267,288.5830319249427
276,204.9570491379269,288.6656004242345
277,215.06008922616272,288.82424869178453
278,225.16632041988402,288.7861846859811
279,235.26936050811986,288.94483295353103
280,245.37665540372004,289.02740145282286
281,255.48075919378437,289.06546545862636
282,265.5880540893845,289.1480339579182
283,275.69109417762036,289.3066822254682
284,285.7973253713417,289.268594097986
285,295.90036545957753,289.42726648721464
286,305.91848668415605,289.52886698940824
287,164.7115354068127,281.8289624533546
288,174.8188303024129,281.91153095264644
289,184.9218703906487,282.07017922020503
290,195.02810158437,282.03211521439295
291,205.13114167260585,282.190763481943
292,215.23843656820605,282.2733319812348
293,225.34254035827036,282.3113959870468
294,245.5528753421064,282.55261275388864
295,255.56993286480602,282.53358075097833
296,265.67510035669886,282.6541891344035
297,275.78026784864204,282.77479751782016
298,285.88543534053485,282.77479751782016
299,295.99060283242767,282.89540590124534
300,306.0076603551777,282.9969822817602
301,316.11176414524203,283.0350704092424
302,326.21905904084224,283.1176147868641
303,164.88988274885602,275.27804574280486
304,175.0240538443186,275.37747529409717
305,184.98097675627213,275.47762849568994
306,195.11621155356318,275.538294512557
307,205.25144635085428,275.59896052941554
308,215.2953800734163,275.7188452625318
309,225.43171402929204,275.7795112793988
310,235.47990255921843,275.8211452933556
311,245.52174433487966,275.9790940322839
312,255.65910653582768,276.0016719216602
313,265.79327763129027,276.10112559462266
314,275.8393742142655,276.1815472646919
315,285.973545309728,276.2810009376629
316,296.1109075106761,276.30357882703925
317,306.1527492863373,276.4615275659675
318,316.29011148728534,276.48412957702254
319,154.872825226106,268.66361665754374
320,185.10128143452053,268.88582554316247
321,195.20432152275635,269.0444738107125
322,205.31055271647767,269.0064098049004
323,215.41359280471352,269.16505807245903
324,225.52088770031366,269.2476024500721
325,235.62499149037802,269.2856905775543
326,245.7322863859782,269.36825907684613
327,255.83532647421404,269.5269314660748
328,265.94155766793534,269.48884333859263
329,276.0445977561712,269.6474916061427
330,286.1518926517714,269.73006010543446
331,316.4663314256717,270.0093408780798
332,154.96306259900655,262.1317560715744
333,175.17233388096366,262.2523403333209
334,185.2753739691995,262.41098860087095
335,195.38266886479968,262.4935571001627
336,205.486772654864,262.5316211059662
337,215.59406755046422,262.61418960525805
338,225.69710763870003,262.77283787280805
339,235.80333883242133,262.73474974532587
340,245.90637892065718,262.89342213455456
341,255.9245001452357,262.9950226367481
342,266.0296676371285,262.9950226367481
343,276.1348351290717,263.1156310201733
344,286.24000262096456,263.23623940358993
345,296.3451701128573,263.23623940358993
346,145.03411504544968,255.49827086173283
347,155.16828614091224,255.59770041302517
348,175.34855381935,255.77755163437814
349,185.3956786474479,255.81918564833492
350,195.43961237000997,255.9390703814597
351,205.5759463258857,255.99973639831822
352,215.71228028176142,256.0604024151768
353,225.75617854761765,256.18028714830155
354,235.8914488016145,256.24095316516
355,246.02668359890558,256.30161918202714
356,255.98360651085912,256.40177238361986
357,266.1177776063217,256.50122605658225
358,276.2551398073201,256.52380394595866
359,296.434343783879,256.7043546959419
360,135.01705752275004,248.88384177647168
361,145.12222501464285,249.0044501598883
362,155.22739250653567,249.0044501598883
363,175.43772749037169,249.2456669267301
364,205.66511999690732,249.46782756899154
365,215.76922378697168,249.50591569648228
366,225.96356494993654,249.60749207699715
367,236.06873244182935,249.72810046041377
368,246.085789964529,249.70906845751202
369,256.18883005276484,249.8677167250706
370,266.296124948365,249.95028522435382
371,276.40022873842935,249.9883492301659
372,286.5075236340295,250.07091772945773
373,296.61056372226534,250.2295659970077
374,125.08917367102167,242.25038068830023
375,135.10729489560018,242.35198119050236
376,155.31656617755732,242.4725654522403
377,215.947571129015,242.9549748642538
378,226.05061121725083,243.1136472534825
379,236.157906112851,243.19621575276577
380,246.26200990291534,243.2343038802565
381,256.3693047985155,243.31684825786965
382,266.47234488675133,243.47549652541966
383,276.48940240945103,243.45646452251788
384,286.5945699013942,243.57707290593453
385,296.699737393287,243.6976812893597
386,125.17834734204332,235.71849598065222
387,135.28138743027915,235.8771442482108
388,155.49278611594366,235.99777675330608
389,236.24601608204418,236.7023950509298
390,246.351183573937,236.7023950509298
391,256.4563510658802,236.82300343434645
392,266.561518557773,236.94361181777163
393,276.57857608047266,236.92457981486987
394,286.6816161687085,237.0832280824199
395,296.78891106430865,237.1657965817117
396,125.35456728042966,229.243707281718
397,135.49192948137772,229.26630929277303
398,236.3029950440106,230.1479083322268
399,246.44035724495865,230.17051034328182
400,256.57452834042124,230.26993989457412
401,266.6206249233964,230.3503615646348
402,276.754796018859,230.4497911159271
403,236.51353709510917,223.537073376789
404,246.616577183345,223.6957216443476
405,256.7228083770663,223.65765763853554
406,266.8258484653021,223.81630590608555
407,276.93314336090236,223.89887440537734
408,246.70575085436667,217.1638369366996
409,266.91608583820266,217.28444532011622
410,277.02125333009553,217.4050537035414
411,287.1264208219883,217.4050537035414
412,246.79492452538832,210.6319522290516
413,267.00632321105286,210.75258473414686
414,277.1093632992887,210.91123300169687
415,287.21559449301,210.8731689958934
416,236.89817168088672,203.938548774322
417,246.94001345654794,204.09649751325028
418,267.21154675295855,204.21852907559762
419,277.2576433359337,204.29895074565832
420,287.3918144313963,204.39838029695062
421,297.52917663239475,204.42098230800565
422,237.0432606120463,197.4030940585207
423,257.16548562668913,197.6252788224608
424,267.27065311858195,197.6252788224608
425,277.3758206105251,197.745887205886
426,287.480988102418,197.86649558930262
427,237.13243428306797,190.8712093508727
428,247.1505555076465,190.97280985307484
429,257.2535955958823,191.13145812062484
430,267.35982678960363,191.0933699931427
431,277.4628668778395,191.25204238237137
432,287.5701617734396,191.3345867599845
433,227.08424575314157,184.31672263217826
434,247.3557790495522,184.438754194517
435,257.40187563252744,184.51917586458626
436,267.53604672798997,184.61860541587856
437,227.29478780424012,177.70588767674047
438,237.39782789247596,177.86453594429048
439,247.50405908624765,177.826471938487
440,257.6070991744331,177.985120206037
441,267.6252203990116,178.08672070823056
442,237.48700156349764,171.33265123664248
443,257.69733654733363,171.45325962006768
444,267.7143940700333,171.55481187890388
445,237.5761752345193,164.8007424073158
446,247.68027902458363,164.83883053480653
447,257.78757392018383,164.92139903408977
448,217.54206018906962,158.08476106321845
449,237.7212641656789,158.26531181320175
450,247.85862636662694,158.2878897025781
451,257.9927974620895,158.38734337554052
452,177.3008012653198,151.17204332408036
453,217.72040753111293,151.53382023099002
454,227.82451132117725,151.5719083584722
455,237.8415688439273,151.67348473898707
456,187.4930150245773,144.79880688398237
457,197.5981825164701,144.79880688398237
458,207.70335000841328,144.919415267399
459,217.8085175003061,145.04002365082417
460,227.9136849921989,145.04002365082417
461,167.4599636809561,138.04473741239428
462,187.55212139020068,138.20555663084554
463,167.54807365014926,131.55091671055834
